count,player,result,char,position,datetime,category,note,wt_cnt,wt_w_cnt,lt_cnt,lt_w_cnt,nt_cnt,nt_w_cnt,xw_cnt,xw_w_cnt,xl_cnt,xl_w_cnt,xn_cnt,xn_w_cnt
1.0,海月,三藍活,德,0.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,海月,三藍活,德,1.0,2023-05-26,面瓦,古亭,7.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,1.0,8.0,0.0
1.0,30場以下,三藍活,忠,0.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,ED,三藍活,忠,3.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,ED,三藍活,忠,0.0,2023-05-26,面瓦,古亭,7.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,3.0,8.0,2.0
1.0,HAO,三藍活,忠,7.0,2023-05-26,面瓦,古亭,7.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,-1.0,8.0,0.0
1.0,HAO,三藍活,忠,4.0,2023-05-26,面瓦,古亭,7.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,3.0,8.0,2.0
1.0,JOY,三藍活,忠,5.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,JOY,三藍活,忠,6.0,2023-05-26,面瓦,古亭,7.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,-1.0,8.0,0.0
1.0,LORI,三藍活,忠,3.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,LORI,三藍活,忠,4.0,2023-05-26,面瓦,古亭,7.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,1.0,8.0,0.0
1.0,RAY,三藍活,忠,2.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,RAY,三藍活,忠,4.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,RAY,三藍活,忠,2.0,2023-05-26,面瓦,古亭,7.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,1.0,8.0,0.0
1.0,RAY,三藍活,忠,9.0,2023-05-26,面瓦,古亭,7.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,3.0,8.0,2.0
1.0,VASH,三藍活,忠,4.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,YUMI,三藍活,忠,0.0,2023-05-26,面瓦,古亭,7.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,-1.0,8.0,0.0
1.0,YUMI,三藍活,忠,0.0,2023-05-26,面瓦,古亭,7.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,1.0,8.0,0.0
1.0,爾勵,三藍活,忠,9.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,爾勵,三藍活,忠,8.0,2023-05-26,面瓦,古亭,7.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,-1.0,8.0,0.0
1.0,爾勵,三藍活,忠,8.0,2023-05-26,面瓦,古亭,7.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,1.0,8.0,0.0
1.0,爾勵,三藍活,忠,5.0,2023-05-26,面瓦,古亭,7.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,3.0,8.0,2.0
1.0,DEAN,三藍活,梅,9.0,2023-05-26,面瓦,古亭,7.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,-1.0,8.0,0.0
1.0,DEAN,三藍活,梅,6.0,2023-05-26,面瓦,古亭,7.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,3.0,8.0,2.0
1.0,HAO,三藍活,梅,6.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,JOY,三藍活,梅,6.0,2023-05-26,面瓦,古亭,7.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,1.0,8.0,0.0
1.0,YUMI,三藍活,梅,1.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,DEAN,三藍活,派,9.0,2023-05-26,面瓦,古亭,7.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,1.0,8.0,0.0
1.0,VASH,三藍活,派,6.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,YUMI,三藍活,派,9.0,2023-05-26,面瓦,古亭,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,YUMI,三藍活,派,7.0,2023-05-26,面瓦,古亭,7.0,3.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7.0,3.0,8.0,2.0
1.0,海月,三藍活,派,1.0,2023-05-26,面瓦,古亭,7.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,-1.0,8.0,0.0
1.0,HAO,三紅,刺,0.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,HAO,三紅,刺,0.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,海月,三紅,刺,4.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,DEAN,三紅,奧,3.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,婷婷,三紅,奧,9.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,黑羊,三紅,奧,2.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,JOY,三紅,娜,5.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,VASH,三紅,娜,1.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,黑羊,三紅,娜,7.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,ALAN,三紅,德,5.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,LORI,三紅,德,2.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,VASH,三紅,德,9.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,DAL,三紅,忠,0.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,DAL,三紅,忠,7.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,ED,三紅,忠,1.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,ED,三紅,忠,9.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,HAO,三紅,忠,1.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,LORI,三紅,忠,6.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,LORI,三紅,忠,4.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,VASH,三紅,忠,3.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,婷婷,三紅,忠,6.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,池,三紅,忠,8.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,海月,三紅,忠,4.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,黑羊,三紅,忠,7.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,DAL,三紅,梅,2.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,DEAN,三紅,梅,8.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,JOY,三紅,梅,6.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,DEAN,三紅,派,5.0,2023-05-31,線瓦,,5.0,-3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,-2.0,6.0,-2.0
1.0,池,三紅,派,3.0,2023-05-31,線瓦,,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,海月,三紅,派,8.0,2023-05-31,線瓦,,7.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-2.0,8.0,0.0,8.0,0.0
1.0,,三藍死,刺,7.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,奧,8.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,娜,1.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,德,5.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,忠,2.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,忠,3.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,忠,4.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,忠,6.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,梅,9.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三藍死,派,0.0,2023-06-03,面瓦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,雪怪,三紅,刺,6.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,雪怪,三紅,刺,0.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,DEAN,三紅,奧,9.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,LORI,三紅,奧,6.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,ED,三紅,娜,1.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,海月,三紅,娜,2.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,ED,三紅,德,5.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,JOY,三紅,德,4.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,DEAN,三紅,忠,3.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,JOY,三紅,忠,8.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,RAY,三紅,忠,5.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,RAY,三紅,忠,9.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,VASH,三紅,忠,7.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,VASH,三紅,忠,1.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,YUMI,三紅,忠,8.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,爾勵,三紅,忠,0.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,海月,三紅,梅,3.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,爾勵,三紅,梅,4.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,LORI,三紅,派,2.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,-2.0,7.0,-3.0
1.0,YUMI,三紅,派,7.0,2023-06-09,面瓦,海月家,6.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-2.0,7.0,-1.0
1.0,雪怪,三藍死,刺,7.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,海月,三藍死,奧,9.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,YUMI,三藍死,娜,4.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,DEAN,三藍死,德,0.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,JOY,三藍死,忠,5.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,LORI,三藍死,忠,3.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,VASH,三藍死,忠,8.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,爾勵,三藍死,忠,1.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,ED,三藍死,梅,2.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,RAY,三藍死,派,6.0,2023-06-09,面瓦,海月家,6.0,-4.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,7.0,-3.0
1.0,ED,三藍活,刺,0.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,LORI,三藍活,刺,9.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,YUMI,三藍活,刺,9.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,YUMI,三藍活,刺,1.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,JOY,三藍活,奧,1.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,LORI,三藍活,奧,8.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,RAY,三藍活,奧,4.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,海月,三藍活,奧,6.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,RAY,三藍活,娜,2.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,YUMI,三藍活,娜,7.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,爾勵,三藍活,娜,6.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,雪怪,三藍活,娜,9.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,DEAN,三藍活,德,8.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,ED,三藍活,德,7.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,VASH,三藍活,德,0.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,海月,三藍活,德,0.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,DEAN,三藍活,忠,5.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,DEAN,三藍活,忠,7.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,DEAN,三藍活,忠,3.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,ED,三藍活,忠,8.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,JOY,三藍活,忠,3.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,LORI,三藍活,忠,5.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,RAY,三藍活,忠,1.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,RAY,三藍活,忠,8.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,VASH,三藍活,忠,6.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,VASH,三藍活,忠,4.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,海月,三藍活,忠,2.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,海月,三藍活,忠,4.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,爾勵,三藍活,忠,2.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,雪怪,三藍活,忠,2.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,雪怪,三藍活,忠,5.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,雪怪,三藍活,忠,3.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,JOY,三藍活,梅,0.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,JOY,三藍活,梅,7.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,LORI,三藍活,梅,1.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,爾勵,三藍活,梅,6.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,ED,三藍活,派,4.0,2023-06-09,面瓦,海月家,6.0,4.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,4.0,7.0,3.0
1.0,VASH,三藍活,派,3.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,YUMI,三藍活,派,5.0,2023-06-09,面瓦,海月家,6.0,2.0,1.0,-1.0,0.0,0.0,1.0,-1.0,6.0,2.0,7.0,1.0
1.0,爾勵,三藍活,派,9.0,2023-06-09,面瓦,海月家,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0
1.0,,三紅,刺,6.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,刺,7.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,奧,1.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,奧,5.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,娜,0.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,2.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,德,4.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
2.0,,三紅,忠,3.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,4.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,5.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,6.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,7.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,忠,8.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,海月,三紅,忠,2.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,梅,9.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,海月,三紅,梅,1.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,派,8.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,派,9.0,2023-06-10,線瓦,,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0
1.0,,三紅,刺,0.0,2023-06-14,線瓦,跟池視角,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,奧,7.0,2023-06-14,線瓦,跟池視角,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,娜,8.0,2023-06-14,線瓦,跟池視角,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,三紅,德,9.0,2023-06-14,線瓦,跟池視角,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
