,,0.4005934718,0.4122003948,0.415069795,0.4365079365,0.2380952381,0.3253968254,0.6746031746,0.5118483412,0.2511848341,0.2369668246,0.4881516588,0.72,0.6451612903,0.6842105263,0.65625,0.1515151515,0.1944444444,0.2676056338,0.07418397626,0.09198813056,0.1127596439,0.09495548961,0.09792284866,0.1068249258,0.4213649852,0.3738872404,0.6261127596,0.4512195122,0.3125,0.3859649123,0.3333333333,0.4942528736,0.3404255319,0.3868613139,0.2608695652,0.3363636364,0.3125,0.417218543,0.3969072165,0.3340040241,0.7857142857,0.6666666667,0.5555555556,0.5555555556,0.7333333333,0.7142857143,0.5909090909,0.8571428571,0.6875,0.6363636364,0.2777777778,0.2307692308,0.3076923077,0.25,0.3684210526,0.1818181818,0.2903225806,0.1538461538,0.1923076923,0.1428571429,0.1111111111,0.07142857143,0.07142857143,0.07142857143,0.119047619,0.1111111111,0.1746031746,0.05555555556,0.126984127,0.0873015873,0.08530805687,0.1232227488,0.06161137441,0.07582938389,0.09004739336,0.1042654028,0.1469194313,0.1232227488,0.1232227488,0.0663507109,55,30,41,108,53,50,18,20,26,21,5,7,38,85,50,135,25,31,38,32,33,36,142,126,211,11,6,5,5,11,10,13,6,11,7,5,6,4,4,7,4,9,4,5,2,14,9,9,9,15,14,22,7,16,11,18,26,13,16,19,22,31,26,26,14
,,0.5030864198,0.4905579968,0.4946620564,0.4335664336,0.2447552448,0.3216783217,0.6783216783,0.4033149171,0.2320441989,0.364640884,0.5966850829,0.7179487179,0.6388888889,0.7,0.6578947368,0.3225806452,0.3928571429,0.368852459,0.1203703704,0.1111111111,0.09259259259,0.1172839506,0.09567901235,0.08641975309,0.3765432099,0.4413580247,0.5586419753,0.4395604396,0.487804878,0.4,0.4583333333,0.6266666667,0.4464285714,0.4714285714,0.4803921569,0.4931506849,0.4468085106,0.5266272189,0.4769585253,0.4683544304,0.4705882353,0.5714285714,0.8,0.5833333333,0.7222222222,0.7142857143,0.8571428571,0.7333333333,0.6,0.8181818182,0.4210526316,0.4444444444,0.2,0.4166666667,0.5384615385,0.3571428571,0.2142857143,0.375,0.3636363636,0.3333333333,0.1188811189,0.0979020979,0.1048951049,0.08391608392,0.1258741259,0.04895104895,0.0979020979,0.1048951049,0.1398601399,0.07692307692,0.1049723757,0.09944751381,0.1104972376,0.1325966851,0.07182320442,0.0773480663,0.0773480663,0.1325966851,0.06077348066,0.1325966851,62,35,46,73,42,66,28,23,21,25,10,11,45,97,66,163,39,36,30,38,31,28,122,143,181,8,8,12,7,13,5,12,11,12,9,8,8,4,10,7,5,3,9,4,8,17,14,15,12,18,7,14,15,20,11,19,18,20,24,13,14,14,24,11,24
,,0.4657980456,0.4556419312,0.461708372,0.3828125,0.3125,0.3046875,0.6953125,0.4301675978,0.2681564246,0.3016759777,0.5698324022,0.7352941176,0.5769230769,0.7,0.7368421053,0.3870967742,0.2962962963,0.2809917355,0.1107491857,0.08469055375,0.09771986971,0.1237785016,0.1009771987,0.08794788274,0.3941368078,0.4169381107,0.5830618893,0.5135135135,0.4588235294,0.25,0.6037735849,0.4285714286,0.4270833333,0.36,0.4637681159,0.3392857143,0.4736842105,0.4532374101,0.4444444444,0.4130982368,0.8333333333,0.8181818182,0.6,0.7692307692,0.75,0.5555555556,0.5454545455,0.7777777778,0.7142857143,0.6428571429,0.36,0.3333333333,0.05555555556,0.4444444444,0.2307692308,0.35,0.3076923077,0.3529411765,0.2142857143,0.375,0.140625,0.0859375,0.1171875,0.1015625,0.09375,0.140625,0.0859375,0.0703125,0.0546875,0.109375,0.1396648045,0.1173184358,0.1005586592,0.05027932961,0.07262569832,0.1117318436,0.1452513966,0.09497206704,0.0782122905,0.08938547486,49,40,39,77,48,54,25,15,21,28,12,8,34,89,54,143,34,26,30,38,31,27,121,128,179,15,9,9,10,9,10,6,7,5,9,9,7,1,4,3,7,8,6,3,6,18,11,15,13,12,18,11,9,7,14,25,21,18,9,13,20,26,17,14,16
,,0.486013986,0.4816913979,0.4775250101,0.3716814159,0.2477876106,0.3805309735,0.6194690265,0.3988439306,0.2023121387,0.3988439306,0.6011560694,0.52,0.5,0.7352941176,0.6923076923,0.5333333333,0.4285714286,0.3518518519,0.08741258741,0.0979020979,0.1188811189,0.09090909091,0.1048951049,0.1223776224,0.3776223776,0.3951048951,0.6048951049,0.5747126437,0.2631578947,0.5402298851,0.5342465753,0.5333333333,0.4594594595,0.4861111111,0.5223880597,0.3513513514,0.3866666667,0.4518518519,0.4908616188,0.4392265193,0.5833333333,0.5,0.5833333333,0.8571428571,0.4444444444,0.8461538462,0.4444444444,0.6363636364,0.7,0.4444444444,0.5714285714,0.125,0.5238095238,0.3333333333,0.5714285714,0.25,0.5,0.4666666667,0.2222222222,0.3684210526,0.1061946903,0.1238938053,0.1061946903,0.1238938053,0.0796460177,0.1150442478,0.0796460177,0.09734513274,0.08849557522,0.0796460177,0.1213872832,0.09248554913,0.1213872832,0.08670520231,0.08092485549,0.09248554913,0.1040462428,0.08670520231,0.1040462428,0.1098265896,42,28,43,69,35,69,13,14,25,18,16,15,38,70,69,139,25,28,34,26,30,35,108,113,173,7,7,7,12,4,11,4,7,7,4,12,2,11,5,8,4,9,7,4,7,12,14,12,14,9,13,9,11,10,9,21,16,21,15,14,16,18,15,18,19
,,0.3953488372,0.4100261442,0.4030536957,0.4479166667,0.2083333333,0.34375,0.65625,0.537037037,0.2222222222,0.2407407407,0.462962963,0.7272727273,0.7391304348,0.6296296296,0.5416666667,0.25,0.32,0.2231404959,0.08527131783,0.08914728682,0.1046511628,0.09302325581,0.06201550388,0.09689922481,0.4689922481,0.3720930233,0.6279069767,0.3186813187,0.3086419753,0.2264150943,0.421875,0.2542372881,0.4032258065,0.2615384615,0.4246575342,0.4833333333,0.4714285714,0.3720930233,0.3103448276,0.4090909091,0.6363636364,0.8333333333,0.4285714286,0.5454545455,0.4285714286,0.8,0.5384615385,0.7272727273,0.8333333333,0.75,0.2173913043,0.2173913043,0.1538461538,0.3571428571,0.2,0.2142857143,0.07692307692,0.2941176471,0.25,0.3888888889,0.1145833333,0.0625,0.07291666667,0.1145833333,0.07291666667,0.1041666667,0.1354166667,0.1145833333,0.125,0.08333333333,0.1419753086,0.1419753086,0.08024691358,0.08641975309,0.09259259259,0.08641975309,0.08024691358,0.1049382716,0.07407407407,0.1111111111,43,20,33,87,36,39,16,17,17,13,4,8,27,63,39,102,22,23,27,24,16,25,121,96,162,7,5,3,6,3,8,7,8,10,6,5,5,2,5,3,3,1,5,3,7,11,6,7,11,7,10,13,11,12,8,23,23,13,14,15,14,13,17,12,18
,,0.4140625,0.4130410305,0.4156670157,0.4245283019,0.1698113208,0.4056603774,0.5943396226,0.5,0.2133333333,0.2866666667,0.5,0.7,0.5,0.7,0.5,0.2173913043,0.2068965517,0.3265306122,0.078125,0.109375,0.1171875,0.109375,0.08984375,0.11328125,0.3828125,0.4140625,0.5859375,0.2988505747,0.4318181818,0.2586206897,0.3387096774,0.4920634921,0.4905660377,0.3142857143,0.4444444444,0.4126984127,0.40625,0.4488188976,0.3659217877,0.4078947368,0.4666666667,0.7142857143,0.6,0.3,0.6666666667,0.7,0.4545454545,0.6666666667,0.7777777778,0.6363636364,0.2105263158,0.3,0.1875,0.3571428571,0.3846153846,0.3636363636,0.25,0.3333333333,0.2666666667,0.2857142857,0.141509434,0.1320754717,0.04716981132,0.09433962264,0.1132075472,0.09433962264,0.1037735849,0.08490566038,0.08490566038,0.1037735849,0.1266666667,0.1333333333,0.1066666667,0.09333333333,0.08666666667,0.07333333333,0.1066666667,0.08,0.1,0.09333333333,45,18,43,75,32,43,14,14,21,14,5,6,32,63,43,106,20,28,30,28,23,29,98,106,150,7,10,3,3,8,7,5,6,7,7,4,6,3,5,5,4,4,4,4,4,15,14,5,10,12,10,11,9,9,11,19,20,16,14,13,11,16,12,15,14
,,0.5546558704,0.5419292861,0.5547777778,0.5283018868,0.2452830189,0.2264150943,0.7735849057,0.3758865248,0.2340425532,0.390070922,0.6241134752,0.7407407407,0.875,0.7333333333,0.7058823529,0.4545454545,0.4444444444,0.3663366337,0.1093117409,0.1295546559,0.1214574899,0.06882591093,0.08906882591,0.07287449393,0.4089068826,0.4291497976,0.5708502024,0.5384615385,0.4520547945,0.4705882353,0.5147058824,0.5692307692,0.5588235294,0.5873015873,0.5396825397,0.4782608696,0.4935064935,0.5281690141,0.5085227273,0.5300353357,0.75,0.8571428571,0.7,0.625,0.8,1,0.8888888889,0.8888888889,0.5714285714,1,0.4444444444,0.2,0.375,0.4166666667,0.4666666667,0.375,0.4666666667,0.4,0.3333333333,0.380952381,0.1132075472,0.1320754717,0.09433962264,0.1509433962,0.09433962264,0.04716981132,0.08490566038,0.08490566038,0.1320754717,0.06603773585,0.1276595745,0.1063829787,0.1134751773,0.08510638298,0.1063829787,0.05673758865,0.1063829787,0.1063829787,0.04255319149,0.1489361702,56,26,24,53,33,55,20,28,22,12,10,8,37,82,55,137,27,32,30,17,22,18,101,106,141,9,12,7,10,8,5,8,8,8,7,8,3,6,5,7,3,7,6,2,8,12,14,10,16,10,5,9,9,14,7,18,15,16,12,15,8,15,15,6,21
,,0.4773662551,0.4599952771,0.4680931013,0.4727272727,0.2272727273,0.3,0.7,0.4812030075,0.2255639098,0.2932330827,0.5187969925,0.7407407407,0.6666666667,0.696969697,0.7058823529,0.1923076923,0.3529411765,0.3111111111,0.1111111111,0.1358024691,0.1358024691,0.06995884774,0.1069958848,0.06995884774,0.3703703704,0.4526748971,0.5473251029,0.3846153846,0.4769230769,0.25,0.2033898305,0.5454545455,0.4459459459,0.4210526316,0.3518518519,0.7922077922,0.4285714286,0.5,0.3663366337,0.5063291139,0.8,0.8,0.6666666667,0.6,0.6428571429,0.6923076923,0.7142857143,0.5555555556,0.7727272727,0.75,0.2857142857,0.3333333333,0.1111111111,0,0.4444444444,0.3125,0.25,0.25,0.8181818182,0.3333333333,0.04545454545,0.09090909091,0.08181818182,0.09090909091,0.1272727273,0.1181818182,0.1272727273,0.08181818182,0.2,0.03636363636,0.1052631579,0.1127819549,0.1353383459,0.0977443609,0.06766917293,0.1203007519,0.1203007519,0.09022556391,0.08270676692,0.06766917293,52,25,33,64,30,39,20,22,23,12,5,6,28,77,39,116,27,33,33,17,26,17,90,110,133,4,8,6,6,9,9,10,5,17,3,4,5,2,0,4,5,4,3,9,3,5,10,9,10,14,13,14,9,22,4,14,15,18,13,9,16,16,12,11,9
,,0.4761904762,0.4686941018,0.4763353313,0.4526315789,0.2421052632,0.3052631579,0.6947368421,0.4411764706,0.2352941176,0.3235294118,0.5588235294,0.6363636364,0.6538461538,0.75,0.7391304348,0.4,0.2941176471,0.3033707865,0.09523809524,0.1125541126,0.1038961039,0.09956709957,0.1298701299,0.07359307359,0.3852813853,0.4112554113,0.5887445887,0.4561403509,0.3389830508,0.5172413793,0.4142857143,0.3921568627,0.4576271186,0.4259259259,0.5238095238,0.3529411765,0.5423728814,0.4727272727,0.4237288136,0.4587458746,0.6666666667,0.7,0.8181818182,0.875,0.6666666667,0.6,0.6666666667,0.75,0.6,0.625,0.4,0.1538461538,0.3333333333,0.2777777778,0.3076923077,0.3846153846,0.3571428571,0.3846153846,0.25,0.4444444444,0.06315789474,0.1052631579,0.1157894737,0.08421052632,0.06315789474,0.1052631579,0.06315789474,0.1263157895,0.1052631579,0.1684210526,0.1102941176,0.09558823529,0.08823529412,0.1323529412,0.09558823529,0.09558823529,0.1029411765,0.09558823529,0.1176470588,0.06617647059,43,23,29,60,32,44,14,17,18,17,12,5,27,66,44,110,22,26,24,23,30,17,89,95,136,4,7,9,7,4,6,4,9,6,10,6,2,4,5,4,5,5,5,4,4,6,10,11,8,6,10,6,12,10,16,15,13,12,18,13,13,14,13,16,9
,,0.4814814815,0.4779573935,0.4948587817,0.402173913,0.2391304348,0.3586956522,0.6413043478,0.4112903226,0.2258064516,0.3629032258,0.5887096774,0.6,0.7894736842,0.6071428571,0.6,0.4210526316,0.1904761905,0.3928571429,0.1157407407,0.08796296296,0.1296296296,0.09259259259,0.08796296296,0.09722222222,0.3888888889,0.4259259259,0.5740740741,0.3620689655,0.5471698113,0.2244897959,0.8214285714,0.3698630137,0.3492063492,0.6034482759,0.4146341463,0.5125,0.5094339623,0.4285714286,0.4252873563,0.4813559322,0.75,0.5384615385,0.8,0.8,0.7058823529,0.5555555556,0.6363636364,0.5714285714,0.5714285714,0.6,0.2142857143,0.5555555556,0.07692307692,0.8333333333,0.07692307692,0.2666666667,0.5833333333,0.3333333333,0.5,0.4545454545,0.08695652174,0.1413043478,0.05434782609,0.05434782609,0.1847826087,0.09782608696,0.1195652174,0.07608695652,0.07608695652,0.1086956522,0.1129032258,0.07258064516,0.1048387097,0.04838709677,0.1048387097,0.1209677419,0.09677419355,0.07258064516,0.1774193548,0.08870967742,37,22,33,51,28,45,15,15,17,12,8,4,33,59,45,104,25,19,28,20,19,21,84,92,124,6,7,4,4,12,5,7,4,4,6,3,5,1,5,1,4,7,3,11,5,8,13,5,5,17,9,11,7,7,10,14,9,13,6,13,15,12,9,22,11
,,0.4360189573,0.446244665,0.4506996337,0.5180722892,0.1807228916,0.3012048193,0.6987951807,0.4609375,0.2734375,0.265625,0.5390625,0.6818181818,0.75,0.7857142857,0.6296296296,0.16,0.3333333333,0.2804878049,0.1042654028,0.09478672986,0.0663507109,0.1279620853,0.1184834123,0.09952606635,0.3886255924,0.3933649289,0.6066350711,0.4776119403,0.5909090909,0.575,0.223880597,0.4677419355,0.265625,0.4318181818,0.3392857143,0.1777777778,0.4918032787,0.4796747967,0.4464285714,0.3444444444,0.6363636364,1,0.8,0.5454545455,1,0.5,0.7142857143,0.5,0.6666666667,0.8181818182,0.4,0.4,0.5,0.06666666667,0.3125,0.1875,0.3,0.25,0,0.3076923077,0.1325301205,0.0843373494,0.06024096386,0.1325301205,0.0843373494,0.09638554217,0.0843373494,0.1204819277,0.07228915663,0.1325301205,0.1171875,0.078125,0.078125,0.1171875,0.125,0.125,0.078125,0.09375,0.0859375,0.1015625,43,15,25,59,35,34,15,15,11,17,4,7,23,58,34,92,22,20,14,27,25,21,82,83,128,7,7,4,6,7,4,5,5,4,9,6,4,5,1,5,3,3,3,0,4,11,7,5,11,7,8,7,10,6,11,15,10,10,15,16,16,10,12,11,13
,,0.3881578947,0.4045228546,0.4078138528,0.4150943396,0.2452830189,0.3396226415,0.6603773585,0.5555555556,0.202020202,0.2424242424,0.4444444444,0.6666666667,0.7857142857,0.5,0.6875,0.1818181818,0.4,0.2058823529,0.05921052632,0.09210526316,0.09210526316,0.1052631579,0.07236842105,0.1315789474,0.4473684211,0.3486842105,0.6513157895,0.4871794872,0.406779661,0.2592592593,0.1875,0.46875,0.2926829268,0.2903225806,0.425,0.3541666667,0.2962962963,0.3604651163,0.3756613757,0.3317757009,0.8333333333,0.8571428571,0.6666666667,0.4285714286,0.75,0.75,0.6,0.5,0.6666666667,0.6666666667,0.3333333333,0.2666666667,0.1428571429,0,0.375,0.1818181818,0.1428571429,0.375,0.25,0.25,0.1132075472,0.1320754717,0.05660377358,0.1320754717,0.07547169811,0.07547169811,0.09433962264,0.1509433962,0.1132075472,0.05660377358,0.09090909091,0.1515151515,0.07070707071,0.06060606061,0.08080808081,0.1111111111,0.07070707071,0.08080808081,0.1212121212,0.1616161616,22,13,18,55,20,24,6,11,7,11,2,8,14,35,24,59,9,14,14,16,11,20,68,53,99,5,6,2,3,3,3,3,4,4,2,3,4,1,0,3,2,1,3,3,4,6,7,3,7,4,4,5,8,6,3,9,15,7,6,8,11,7,8,12,16
,,0.4539473684,0.4541717377,0.438972583,0.4677419355,0.2741935484,0.2580645161,0.7419354839,0.5,0.2444444444,0.2555555556,0.5,0.8,0.7333333333,0.6470588235,0.8,0.1176470588,0.1333333333,0.3275862069,0.09868421053,0.09868421053,0.1118421053,0.09868421053,0.1118421053,0.09868421053,0.3815789474,0.4078947368,0.5921052632,0.3157894737,0.6,0.4444444444,0.3888888889,0.1538461538,0.5952380952,0.3921568627,0.2972972973,0.4722222222,0.42,0.3289473684,0.3764044944,0.4351851852,0.75,1,0.8888888889,0.6666666667,0.5,0.8333333333,0.7777777778,0.2,0.7777777778,0.8571428571,0.2,0.3333333333,0.2666666667,0.25,0,0.5,0.1818181818,0.3333333333,0.1666666667,0.25,0.06451612903,0.04838709677,0.1451612903,0.09677419355,0.06451612903,0.09677419355,0.1451612903,0.08064516129,0.1451612903,0.1129032258,0.1111111111,0.03333333333,0.1666666667,0.08888888889,0.06666666667,0.1111111111,0.1222222222,0.1,0.06666666667,0.1333333333,29,17,16,45,22,23,12,11,11,12,2,2,19,46,23,69,15,15,17,15,17,15,58,62,90,3,3,8,4,2,5,7,1,7,6,2,1,4,2,0,5,2,3,1,3,4,3,9,6,4,6,9,5,9,7,10,3,15,8,6,10,11,9,6,12
,,0.4726027397,0.4840230358,0.4791061932,0.4166666667,0.2083333333,0.375,0.625,0.3775510204,0.2244897959,0.3979591837,0.6224489796,0.6923076923,0.4545454545,0.6363636364,0.6923076923,0.2,0.4,0.4411764706,0.08904109589,0.07534246575,0.07534246575,0.08904109589,0.102739726,0.102739726,0.4657534247,0.3287671233,0.6712328767,0.2857142857,0.4411764706,0.3787878788,0.4571428571,0.2,0.5,0.5849056604,0.511627907,0.55,0.5,0.4081632653,0.3697916667,0.5353535354,0.5,0.6,0.5555555556,0.5,,0.5,0.7142857143,0.625,1,0.5,0.2,0.375,0.3125,0.4444444444,0.2,0.5,0.5384615385,0.4444444444,0.4,0.5,0.125,0.1041666667,0.1875,0.08333333333,0,0.04166666667,0.1458333333,0.1666666667,0.1041666667,0.04166666667,0.1020408163,0.08163265306,0.1632653061,0.09183673469,0.05102040816,0.08163265306,0.1326530612,0.09183673469,0.1020408163,0.1020408163,20,10,18,37,22,39,9,5,7,9,3,6,30,30,39,69,13,11,11,13,15,15,68,48,98,3,3,5,2,0,1,5,5,5,1,2,3,5,4,1,4,7,4,4,5,6,5,9,4,0,2,7,8,5,2,10,8,16,9,5,8,13,9,10,10
,,0.4,0.4397447324,0.4098623482,0.4468085106,0.2553191489,0.2978723404,0.7021276596,0.5053763441,0.247311828,0.247311828,0.4946236559,0.6923076923,0.7777777778,0.75,0.6470588235,0.3636363636,0.1666666667,0.25,0.09285714286,0.06428571429,0.05714285714,0.1214285714,0.07857142857,0.1285714286,0.4571428571,0.3357142857,0.6642857143,0.35,0.4848484848,0.36,0.5,0.4827586207,0.1904761905,0.1860465116,0.6571428571,0.3333333333,0.2985074627,0.3541666667,0.4285714286,0.3185840708,0.8,0.8333333333,0,0.5,1,0.3333333333,0.5,1,0.3333333333,0.8,0.2,0.2857142857,0.4285714286,0.5,0.2857142857,0.1666666667,0.1538461538,0.2,0.3333333333,0.2105263158,0.1063829787,0.1276595745,0.04255319149,0.08510638298,0.08510638298,0.06382978723,0.04255319149,0.2127659574,0.1276595745,0.1063829787,0.1075268817,0.0752688172,0.0752688172,0.04301075269,0.0752688172,0.1290322581,0.1397849462,0.05376344086,0.09677419355,0.2043010753,21,12,14,47,23,23,9,7,6,11,4,3,16,33,23,56,13,9,8,17,11,18,64,47,93,4,5,0,2,4,1,1,10,2,4,2,2,3,2,2,2,2,1,3,4,5,6,2,4,4,3,2,10,6,5,10,7,7,4,7,12,13,5,9,19
,,0.4705882353,0.4579187479,0.4826129981,0.5454545455,0.2,0.2545454545,0.7454545455,0.4444444444,0.2716049383,0.2839506173,0.5555555556,0.5,0.7692307692,0.8333333333,0.7857142857,0.4,0.09090909091,0.3,0.07352941176,0.09558823529,0.1323529412,0.1029411765,0.07352941176,0.08088235294,0.4411764706,0.4044117647,0.5955882353,0.4545454545,0.3265306122,0.3333333333,0.3461538462,0.5483870968,0.3142857143,0.4339622642,0.4523809524,0.75,0.375,0.4603174603,0.3987730061,0.4526315789,1,0.625,0.3333333333,0.75,0.8,1,0.5714285714,0.8888888889,0.75,0.75,0.3333333333,0.1818181818,0.3333333333,0.1666666667,0.4285714286,0.1111111111,0.3846153846,0.125,0.75,0.25,0.05454545455,0.1454545455,0.05454545455,0.07272727273,0.09090909091,0.07272727273,0.1272727273,0.1636363636,0.1454545455,0.07272727273,0.1111111111,0.1358024691,0.07407407407,0.07407407407,0.08641975309,0.1111111111,0.1604938272,0.0987654321,0.04938271605,0.0987654321,30,11,14,36,22,23,5,10,15,11,4,1,18,41,23,64,10,13,18,14,10,11,60,55,81,3,5,1,3,4,4,4,8,6,3,3,2,2,1,3,1,5,1,3,2,3,8,3,4,5,4,7,9,8,4,9,11,6,6,7,9,13,8,4,8
,,0.4296296296,0.4385727723,0.3998253968,0.4181818182,0.2363636364,0.3454545455,0.6545454545,0.5625,0.1625,0.275,0.4375,0.8,0.6923076923,0.4736842105,0.7692307692,0.2666666667,0.2727272727,0.2777777778,0.07407407407,0.0962962963,0.1407407407,0.0962962963,0.1111111111,0.08148148148,0.4,0.4074074074,0.5925925926,0.4193548387,0.225,0.5142857143,0.3636363636,0.2258064516,0.2333333333,0.32,0.5476190476,0.2,0.6440677966,0.5,0.3459119497,0.4345549738,1,0.375,0.8571428571,0.5,0.4,0.3333333333,0.5,0.7777777778,0.5,1,0.1428571429,0.125,0.2857142857,0.3333333333,0.1428571429,0.1666666667,0.2857142857,0.375,0.1111111111,0.5333333333,0.09090909091,0.1454545455,0.1272727273,0.03636363636,0.09090909091,0.1090909091,0.03636363636,0.1636363636,0.07272727273,0.1272727273,0.0875,0.1,0.0875,0.075,0.0875,0.075,0.0875,0.1,0.1125,0.1875,23,13,19,45,13,22,8,9,9,10,4,3,15,36,22,58,10,13,19,13,15,11,54,55,80,5,3,6,1,2,2,1,7,2,7,1,1,2,2,1,1,2,3,1,8,5,8,7,2,5,6,2,9,4,7,7,8,7,6,7,6,7,8,9,15
,,0.4765625,0.5146164056,0.5052350427,0.6363636364,0.2045454545,0.1590909091,0.8409090909,0.5119047619,0.2023809524,0.2857142857,0.4880952381,0.8461538462,0.875,0.8333333333,0.8181818182,0.3,0.1904761905,0.320754717,0.1015625,0.0625,0.09375,0.0859375,0.078125,0.1640625,0.4140625,0.34375,0.65625,0.4193548387,0.4705882353,0.5,0.5,0.5277777778,0.4358974359,0.4857142857,0.2666666667,0.3636363636,0.3191489362,0.4096385542,0.4850299401,0.3757225434,1,1,1,1,0.8888888889,0.6666666667,1,0.6666666667,0.8,0.75,0.3333333333,0.4,0.375,0.4,0.1666666667,0.3333333333,0.3333333333,0,0,0.2307692308,0.04545454545,0.04545454545,0.06818181818,0.06818181818,0.2045454545,0.1363636364,0.09090909091,0.1363636364,0.1136363636,0.09090909091,0.1071428571,0.119047619,0.09523809524,0.119047619,0.07142857143,0.1071428571,0.1071428571,0.07142857143,0.04761904762,0.1547619048,28,9,7,43,17,24,11,7,10,9,3,4,17,37,24,61,13,8,12,11,10,21,53,44,84,2,2,3,3,8,4,4,4,4,3,3,4,3,4,1,3,3,0,0,3,2,2,3,3,9,6,4,6,5,4,9,10,8,10,6,9,9,6,4,13
,,0.4724409449,0.474316272,0.4587965368,0.6226415094,0.1320754717,0.2452830189,0.7547169811,0.5135135135,0.2162162162,0.2702702703,0.4864864865,0.7142857143,0.6470588235,0.7272727273,1,0.4545454545,0.2,0.25,0.1102362205,0.1338582677,0.08661417323,0.08661417323,0.08661417323,0.1181102362,0.3779527559,0.4173228346,0.5826771654,0.3913043478,0.5428571429,0.6857142857,0.2903225806,0.5789473684,0.3488372093,0.2564102564,0.2105263158,0.3636363636,0.5641025641,0.5689655172,0.4879518072,0.3641975309,0.75,0.7142857143,0.9,0.6,0.8,0.6,0.6666666667,1,0.5,0.8333333333,0.2,0.4285714286,0.4,0.1428571429,0.3333333333,0.2727272727,0.1818181818,0,0.3333333333,0.4444444444,0.1509433962,0.1320754717,0.1886792453,0.09433962264,0.09433962264,0.09433962264,0.05660377358,0.03773584906,0.03773584906,0.1132075472,0.1351351351,0.09459459459,0.06756756757,0.09459459459,0.04054054054,0.1486486486,0.1486486486,0.06756756757,0.08108108108,0.1216216216,33,7,13,38,16,20,10,11,8,11,5,3,12,40,20,60,14,17,11,11,11,15,48,53,74,6,5,9,3,4,3,2,2,1,5,2,3,2,1,1,3,2,0,2,4,8,7,10,5,5,5,3,2,2,6,10,7,5,7,3,11,11,5,6,9
,,0.4495412844,0.4685496516,0.4509786325,0.5,0.175,0.325,0.675,0.4057971014,0.2753623188,0.3188405797,0.5942028986,0.5625,0.7142857143,0.9,0.5714285714,0.2857142857,0.2857142857,0.3414634146,0.1467889908,0.06422018349,0.09174311927,0.06422018349,0.128440367,0.128440367,0.376146789,0.3669724771,0.6330275229,0.5588235294,0.303030303,0.4333333333,0.6530612245,0.3636363636,0.4,0.3829787234,0.3571428571,0,0.3181818182,0.3409090909,0.4880952381,0.3193277311,1,0.6666666667,0.5555555556,0.8,0.5,1,0.6,1,0,1,0.375,0.2222222222,0.25,0.6153846154,0.3333333333,0.3333333333,0.2222222222,0.25,0,0.1666666667,0.125,0.075,0.225,0.125,0.05,0.025,0.25,0.025,0.05,0.05,0.115942029,0.1304347826,0.05797101449,0.1884057971,0.08695652174,0.08695652174,0.1304347826,0.05797101449,0.05797101449,0.08695652174,20,7,13,28,19,22,9,5,9,4,4,4,14,27,22,49,16,7,10,7,14,14,41,40,69,5,2,5,4,1,1,6,1,0,2,3,2,1,8,2,2,2,1,0,1,5,3,9,5,2,1,10,1,2,2,8,9,4,13,6,6,9,4,4,6
,,0.4018691589,0.3877046784,0.3799393939,0.3181818182,0.2954545455,0.3863636364,0.6136363636,0.380952381,0.3650793651,0.253968254,0.619047619,0.6,0.5,0.75,0.5555555556,0.2631578947,0.3333333333,0.21875,0.1401869159,0.07476635514,0.1121495327,0.08411214953,0.1775700935,0.1121495327,0.2990654206,0.4112149533,0.5887850467,0.1538461538,0,0.06896551724,0.2777777778,0.7037037037,0.5384615385,0.5,0.4634146341,0.512195122,0.3103448276,0.5,0.2459016393,0.464516129,0.5,0,0.25,0.3333333333,0.8333333333,0.5714285714,1,0.7142857143,0.75,0.75,0,0,0,0.25,0.6,0.5,0.25,0.3333333333,0.4545454545,0.1428571429,0.09090909091,0.04545454545,0.09090909091,0.06818181818,0.1363636364,0.1590909091,0.06818181818,0.1590909091,0.09090909091,0.09090909091,0.09523809524,0.09523809524,0.1111111111,0.06349206349,0.07936507937,0.06349206349,0.06349206349,0.1428571429,0.1746031746,0.1111111111,14,13,17,24,23,16,9,4,9,5,5,4,7,27,16,43,15,8,12,9,19,12,32,44,63,2,0,1,1,5,4,3,5,3,3,0,0,0,1,3,2,1,3,5,1,4,2,4,3,6,7,3,7,4,4,6,6,7,4,5,4,4,9,11,7
